2,3,11												
PREFIX	TYPE	SUFFIX	NAME	REC.	IMPL.	SPEAKER	MOOD	COMMENT	EN	CEN	Simplified Chinese	CDE
vo_gothic_gothic_	samurai_00_	talk_idle_battle_12	vo_gothic_gothic_samurai_00_talk_idle_battle_12	omuk		Samurai	rush of battle	makes noise in battle	Fall back!	2	撤退!	1
vo_gothic_gothic_	samurai_00_	talk_idle_battle_13	vo_gothic_gothic_samurai_00_talk_idle_battle_13	omuk		Samurai	rush of battle	makes noise in battle	Officer dead!	2	指挥官死了！	1
vo_gothic_gothic_	samurai_00_	talk_idle_daimyo_00	vo_gothic_gothic_samurai_00_talk_idle_daimyo_00	omuk		Samurai	dutiful	"makes noise on duty
(mumbling)"	For lord Yabu.	3	为了薮大人	1
vo_gothic_gothic_	samurai_00_	talk_idle_general_00	vo_gothic_gothic_samurai_00_talk_idle_general_00	omuk		Samurai	dutiful	"makes noise on duty
(mumbling)"	For lord Okkoto.	3	为了乙事大人	1
vo_gothic_gothic_	samurai_00_	talk_idle_kagesama_00	vo_gothic_gothic_samurai_00_talk_idle_kagesama_00	omuk		Samurai	dutiful	"makes noise on duty
(mumbling)"	For Kage-sama.	2	为了影大人	1
vo_gothic_gothic_	samurai_00_	talk_idle_kagesama_01	vo_gothic_gothic_samurai_00_talk_idle_kagesama_01	omuk		Samurai	dutiful	"makes noise on duty
(mumbling)"	For Lord Noboru.	3	为了昇大人	1
vo_gothic_gothic_	samurai_00_	talk_idle_night_00	vo_gothic_gothic_samurai_00_talk_idle_night_00	omuk		Samurai	tired	"makes noise on duty
(mumbling)"	Hmm … sake.	3	嗯…想喝酒了	1
vo_gothic_gothic_	samurai_00_	talk_idle_night_01	vo_gothic_gothic_samurai_00_talk_idle_night_01	omuk		Samurai	tired	"makes noise on duty
(mumbling)"	It was a long day.	5	…忙了一整天了	1
vo_gothic_gothic_	samurai_00_	talk_idle_night_02	vo_gothic_gothic_samurai_00_talk_idle_night_02	omuk		Samurai	tired	"makes noise on duty
(mumbling)"	Dark tonight.	2	夜好黑啊	1
vo_gothic_gothic_	samurai_00_	talk_idle_night_03	vo_gothic_gothic_samurai_00_talk_idle_night_03	omuk		Samurai	tired	"makes noise on duty
(mumbling)"	Hrm …	2	嗯……	1
vo_gothic_gothic_	samurai_00_	talk_idle_night_04	vo_gothic_gothic_samurai_00_talk_idle_night_04	omuk		Samurai	tired	"makes noise on duty
(mumbling)"	Hrm … focus.	3	嗯……集中精神	1
vo_gothic_gothic_	samurai_00_	talk_idle_snow_00	vo_gothic_gothic_samurai_00_talk_idle_snow_00	omuk		Samurai	cold	"makes noise on duty
(mumbling)"	Cursed snow.	2	该死的雪	1
vo_gothic_gothic_	samurai_00_	talk_idle_snow_01	vo_gothic_gothic_samurai_00_talk_idle_snow_01	omuk		Samurai	cold	"makes noise on duty
(mumbling)"	The wind is freezing.	4	风好刺骨	1
vo_gothic_gothic_	samurai_00_	talk_idle_snow_02	vo_gothic_gothic_samurai_00_talk_idle_snow_02	omuk		Samurai	cold	"makes noise on duty
(mumbling)"	It is too cold.	4	太冷了	1
vo_gothic_gothic_	samurai_00_	talk_idle_snow_03	vo_gothic_gothic_samurai_00_talk_idle_snow_03	omuk		Samurai	cold	(sound) slight shiver		0		0
vo_gothic_gothic_	samurai_00_	talk_idle_snow_04	vo_gothic_gothic_samurai_00_talk_idle_snow_04	omuk		Samurai	cold	(sound) strong shiver		0		0
vo_gothic_gothic_	samurai_00_	talk_npc_00	vo_gothic_gothic_samurai_00_talk_npc_00	omuk		Samurai	dismissive	dialog without topic	That is not my concern.	5	我不关心这个	1
vo_gothic_gothic_	samurai_00_	talk_npc_01	vo_gothic_gothic_samurai_00_talk_npc_01	omuk		Samurai	aggree	dialog without topic	That much is clear.	4	这很清楚了	1
vo_gothic_gothic_	samurai_00_	talk_npc_02	vo_gothic_gothic_samurai_00_talk_npc_02	omuk		Samurai	dismissive	dialog without topic	You should not believe baseless rumours.	6	你不该相信毫无根据的谣言	1
vo_gothic_gothic_	samurai_00_	talk_npc_03	vo_gothic_gothic_samurai_00_talk_npc_03	omuk		Samurai	disagree	dialog without topic	I've heard differently.	3	我听到的有所不同	1
vo_gothic_gothic_	samurai_00_	talk_npc_04	vo_gothic_gothic_samurai_00_talk_npc_04	omuk		Samurai	aggree	dialog without topic	That's how it has always been.	6	一向如此	1
vo_gothic_gothic_	samurai_00_	talk_npc_05	vo_gothic_gothic_samurai_00_talk_npc_05	omuk		Samurai	dismissive	dialog without topic	He is a coward. Do not listen to him.	9	他是个懦夫，不要听他的	1
vo_gothic_gothic_	samurai_00_	talk_npc_06	vo_gothic_gothic_samurai_00_talk_npc_06	omuk		Samurai	aggree	dialog without topic	I can agree to that.	5	我同意	1
vo_gothic_gothic_	samurai_00_	talk_npc_07	vo_gothic_gothic_samurai_00_talk_npc_07	omuk		Samurai	warning	dialog without topic	Look I warn you. Be careful what you say.	9	我警告你，小心你说的话	1
vo_gothic_gothic_	samurai_00_	talk_npc_08	vo_gothic_gothic_samurai_00_talk_npc_08	omuk		Samurai	displeased	dialog without topic	He'll only cause trouble.	4	他只会惹麻烦	1
vo_gothic_gothic_	samurai_00_	talk_npc_09	vo_gothic_gothic_samurai_00_talk_npc_09	omuk		Samurai	unconcerned	dialog without topic	It'll change nothing.	3	什么也改变不了	1
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_00	vo_gothic_gothic_samurai_00_talk_npc_confirm_00	omuk		Samurai	dutiful	confirms orders during battle	Understood.	1	明白	1
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_01	vo_gothic_gothic_samurai_00_talk_npc_confirm_01	omuk		Samurai	dutiful	confirms orders during battle	My lord.	2	大人	1
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_02	vo_gothic_gothic_samurai_00_talk_npc_confirm_02	omuk		Samurai	dutiful	confirms orders during battle	At once.	2	马上	1
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_battle_00	vo_gothic_gothic_samurai_00_talk_npc_confirm_battle_00	omuk		Samurai	rush of battle	confirms orders during battle	Understood!	1	明白！	1
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_battle_01	vo_gothic_gothic_samurai_00_talk_npc_confirm_battle_01	omuk		Samurai	rush of battle	confirms orders during battle	I shall not fail!	4	我会完成任务！	1
vo_gothic_gothic_	samurai_00_	talk_npc_confirm_battle_02	vo_gothic_gothic_samurai_00_talk_npc_confirm_battle_02	omuk		Samurai	rush of battle	confirms orders during battle	For honour!	2	为了荣誉！	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_00	vo_gothic_gothic_samurai_00_talk_npc_orders_00	omuk		Samurai	focussed	gives orders to guardpost	Carry on.	2	保持警戒	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_01	vo_gothic_gothic_samurai_00_talk_npc_orders_01	omuk		Samurai	focussed	gives orders to guardpost	Continue.	1	继续保持	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_02	vo_gothic_gothic_samurai_00_talk_npc_orders_02	omuk		Samurai	focussed	gives orders to guardpost	Stay vigilant.	2	保持警惕	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_03	vo_gothic_gothic_samurai_00_talk_npc_orders_03	omuk		Samurai	focussed	gives orders to guardpost	Stay sharp.	2	提高警惕	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_04	vo_gothic_gothic_samurai_00_talk_npc_orders_04	omuk		Samurai	focussed	gives orders to guardpost during battle	Keep it up.	3	很好，继续坚持	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_05	vo_gothic_gothic_samurai_00_talk_npc_orders_05	omuk		Samurai	focussed	gives orders to guardpost during battle	Do not get lazy.	4	别偷懒	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_00	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_00	omuk		Samurai	rush of battle	asks guardpost for status during battle	Carry on!	2	保持警戒！	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_01	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_01	omuk		Samurai	rush of battle	asks guardpost for status during battle	I have new orders!	4	我收到新命令了！	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_02	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_02	omuk		Samurai	rush of battle	gives orders to guardpost during battle	Stay strong!	2	继续保持警戒！	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_03	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_03	omuk		Samurai	rush of battle	gives orders to guardpost during battle	Hold your position!	3	守住防线！	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_04	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_04	omuk		Samurai	rush of battle	gives orders to guardpost during battle	New orders!	2	新命令！	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_05	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_05	omuk		Samurai	rush of battle	gives orders to guardpost during battle	Continue!	1	继续坚持！	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_06	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_06	omuk		Samurai	rush of battle	gives orders to guardpost during battle	Reload!	1	重新装弹！	1
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_07	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_07	omuk		Samurai	rush of battle	gives orders to guardpost during battle	Fire!	1	开火！	1
vo_gothic_gothic_	samurai_00_	talk_npc_report_00	vo_gothic_gothic_samurai_00_talk_npc_report_00	omuk		Samurai	focussed	asks guardpost for status	Report.	1	报告情况	1
vo_gothic_gothic_	samurai_00_	talk_npc_report_01	vo_gothic_gothic_samurai_00_talk_npc_report_01	omuk		Samurai	focussed	asks guardpost for status	Your report?	2	什么情况?	1
vo_gothic_gothic_	samurai_00_	talk_npc_report_02	vo_gothic_gothic_samurai_00_talk_npc_report_02	omuk		Samurai	focussed	asks guardpost for status	What news?	2	战况如何?	1
vo_gothic_gothic_	samurai_00_	talk_npc_report_03	vo_gothic_gothic_samurai_00_talk_npc_report_03	omuk		Samurai	focussed	asks guardpost for status	Anything new?	2	有新消息吗？	1
vo_gothic_gothic_	samurai_00_	talk_npc_report_04	vo_gothic_gothic_samurai_00_talk_npc_report_04	omuk		Samurai	focussed	asks guardpost for status	Everything quiet?	2	一切正常吗？	1
vo_gothic_gothic_	samurai_00_	talk_npc_report_battle_00	vo_gothic_gothic_samurai_00_talk_npc_report_battle_00	omuk		Samurai	rush of battle	asks guardpost for status during battle	Report!	1	报告情况！	1
vo_gothic_gothic_	samurai_00_	talk_npc_report_battle_01	vo_gothic_gothic_samurai_00_talk_npc_report_battle_01	omuk		Samurai	rush of battle	asks guardpost for status during battle	Tell me!	2	汇报情况！	1
vo_gothic_gothic_	samurai_00_	talk_npc_report_battle_02	vo_gothic_gothic_samurai_00_talk_npc_report_battle_02	omuk		Samurai	rush of battle	asks guardpost for status during battle	Give your report!	3	向我汇报情况！	1
vo_gothic_gothic_	samurai_00_	talk_npc_tense_00	vo_gothic_gothic_samurai_00_talk_npc_tense_00	omuk		Samurai	dutiful	"dialog without topic
(during open battle)"	We have our orders!	4	我们有令在身！	1
vo_gothic_gothic_	samurai_00_	talk_npc_tense_01	vo_gothic_gothic_samurai_00_talk_npc_tense_01	omuk		Samurai	confident	"dialog without topic
(during open battle)"	Keep fighting!	2	继续战斗！	1
vo_gothic_gothic_	samurai_00_	talk_npc_tense_02	vo_gothic_gothic_samurai_00_talk_npc_tense_02	omuk		Samurai	for honor!	"dialog without topic
(during open battle)"	We will gain honour today.	5	今天我们无比荣耀	1
vo_gothic_gothic_	samurai_00_	talk_npc_tense_03	vo_gothic_gothic_samurai_00_talk_npc_tense_03	omuk		Samurai	for honor!	"dialog without topic
(during open battle)"	We must stay strong.	4	必须保持状态	1
vo_gothic_gothic_	samurai_00_	talk_npc_tense_04	vo_gothic_gothic_samurai_00_talk_npc_tense_04	omuk		Samurai	fierce	"dialog without topic
(during open battle)"	Let the enemy come to us.	6	让敌人放马过来吧	1
vo_eny_eny_	samurai_00_	urinate_00	vo_eny_eny_samurai_00_urinate_00	omuk		Samurai		(sound) relieves himself		0		0
vo_eny_eny_	samurai_00_	whistle_00	vo_eny_eny_samurai_00_whistle_00	omuk		Samurai		(sound) whistles a tune		0		0
vo_eny_eny_	samurai_00_	wounded_00	vo_eny_eny_samurai_00_wounded_00	omuk		Samurai		(sound) badly wounded, lying on stretcher, moaning		0		0
vo_eny_eny_	samurai_00_	yawn_00	vo_eny_eny_samurai_00_yawn_00	omuk		Samurai		(sound) yawn		0		0
												
									WORDCOUNT EN:	1200		310
