2,3,11														
PREFIX	TYPE	SUFFIX	NAME	REC.	IMPL.	SPEAKER	MOOD	COMMENT	EN	CEN	Simplified Chinese	CDE		
vo_gothic_gothic_	enemy_00_	talk_idle_night_01	vo_gothic_gothic_enemy_00_talk_idle_night_01	omuk		Enemy	tired	"makes noise on duty
(mumbling)"	Been up all day.	4	…忙了一整天了	1		
vo_gothic_gothic_	enemy_00_	talk_idle_night_02	vo_gothic_gothic_enemy_00_talk_idle_night_02	omuk		Enemy	tired	"makes noise on duty
(mumbling)"	Night's dark.	2	夜好黑啊	1		
vo_gothic_gothic_	enemy_00_	talk_idle_night_03	vo_gothic_gothic_enemy_00_talk_idle_night_03	omuk		Enemy	tired	(sound) short yawn		0		0		
vo_gothic_gothic_	enemy_00_	talk_idle_night_04	vo_gothic_gothic_enemy_00_talk_idle_night_04	omuk		Enemy	tired	(sound) longer yawn		0		0		
vo_gothic_gothic_	enemy_00_	talk_idle_snow_00	vo_gothic_gothic_enemy_00_talk_idle_snow_00	omuk		Enemy	cold	"makes noise on duty
(mumbling)"	Damn snow.	2	该死的雪	1		
vo_gothic_gothic_	enemy_00_	talk_idle_snow_01	vo_gothic_gothic_enemy_00_talk_idle_snow_01	omuk		Enemy	cold	"makes noise on duty
(mumbling)"	It's freezing.	2	真冷啊	1		
vo_gothic_gothic_	enemy_00_	talk_idle_snow_02	vo_gothic_gothic_enemy_00_talk_idle_snow_02	omuk		Enemy	cold	"makes noise on duty
(mumbling)"	So cold.	2	好冷	1		
vo_gothic_gothic_	enemy_00_	talk_idle_snow_03	vo_gothic_gothic_enemy_00_talk_idle_snow_03	omuk		Enemy	cold	(sound) slight shiver		0		0		
vo_gothic_gothic_	enemy_00_	talk_idle_snow_04	vo_gothic_gothic_enemy_00_talk_idle_snow_04	omuk		Enemy	cold	(sound) strong shiver		0		0		
vo_gothic_gothic_	enemy_00_	talk_npc_00	vo_gothic_gothic_enemy_00_talk_npc_00	omuk		Enemy	dismissive	dialog without topic	That doesn't concern me.	4	与我无关咯	1		
vo_gothic_gothic_	enemy_00_	talk_npc_01	vo_gothic_gothic_enemy_00_talk_npc_01	omuk		Enemy	aggree	dialog without topic	That much is known.	4	对啊是这样的	1		
vo_gothic_gothic_	enemy_00_	talk_npc_02	vo_gothic_gothic_enemy_00_talk_npc_02	omuk		Enemy	dismissive	dialog without topic	You shouldn't believe everything you hear.	6	不要听到什么都相信啊	1		
vo_gothic_gothic_	enemy_00_	talk_npc_03	vo_gothic_gothic_enemy_00_talk_npc_03	omuk		Enemy	disagree	dialog without topic	I have heard otherwise.	4	我听到的恰恰相反	1		
vo_gothic_gothic_	enemy_00_	talk_npc_04	vo_gothic_gothic_enemy_00_talk_npc_04	omuk		Enemy	aggree	dialog without topic	That's how it's always been.	5	一向如此嘛	1		
vo_gothic_gothic_	enemy_00_	talk_npc_05	vo_gothic_gothic_enemy_00_talk_npc_05	omuk		Enemy	dismissive	dialog without topic	He's a fool. Don't listen to him.	7	他是傻子，别听他的	1		
vo_gothic_gothic_	enemy_00_	talk_npc_06	vo_gothic_gothic_enemy_00_talk_npc_06	omuk		Enemy	aggree	dialog without topic	We can agree on that.	5	我也是这么想的	1		
vo_gothic_gothic_	enemy_00_	talk_npc_07	vo_gothic_gothic_enemy_00_talk_npc_07	omuk		Enemy	warning	dialog without topic	Be careful what you say.	5	你说话要小心	1		
vo_gothic_gothic_	enemy_00_	talk_npc_08	vo_gothic_gothic_enemy_00_talk_npc_08	omuk		Enemy	concerned	dialog without topic	This means trouble.	3	这下麻烦了	1		
vo_gothic_gothic_	enemy_00_	talk_npc_09	vo_gothic_gothic_enemy_00_talk_npc_09	omuk		Enemy	unconcerned	dialog without topic	It will blow over.	4	很快大家就都忘了	1		
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_00	vo_gothic_gothic_enemy_00_talk_npc_confirm_00	omuk		Enemy	dutiful	confirms orders during battle	Understood.	1	明白	1		
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_01	vo_gothic_gothic_enemy_00_talk_npc_confirm_01	omuk		Enemy	dutiful	confirms orders during battle	Yes, my lord.	3	是的，大人	1		
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_02	vo_gothic_gothic_enemy_00_talk_npc_confirm_02	omuk		Enemy	dutiful	confirms orders during battle	At once.	2	这就去办	1		
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_battle_00	vo_gothic_gothic_enemy_00_talk_npc_confirm_battle_00	omuk		Enemy	rush of battle	confirms orders during battle	Understood!	1	遵命！	1		
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_battle_01	vo_gothic_gothic_enemy_00_talk_npc_confirm_battle_01	omuk		Enemy	rush of battle	confirms orders during battle	Yes, my lord!	3	是，大人	1		
vo_gothic_gothic_	enemy_00_	talk_npc_confirm_battle_02	vo_gothic_gothic_enemy_00_talk_npc_confirm_battle_02	omuk		Enemy	rush of battle	confirms orders during battle	I won't fail you!	4	不会让你失望的！	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_00	vo_gothic_gothic_enemy_00_talk_npc_orders_00	omuk		Enemy	focussed	gives orders to guardpost	Carry on.	2	保持警戒	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_01	vo_gothic_gothic_enemy_00_talk_npc_orders_01	omuk		Enemy	focussed	gives orders to guardpost	Continue.	1	继续保持	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_02	vo_gothic_gothic_enemy_00_talk_npc_orders_02	omuk		Enemy	focussed	gives orders to guardpost	Stay vigilant.	2	保持警惕	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_03	vo_gothic_gothic_enemy_00_talk_npc_orders_03	omuk		Enemy	focussed	gives orders to guardpost	Stay sharp.	2	提高警觉	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_04	vo_gothic_gothic_enemy_00_talk_npc_orders_04	omuk		Enemy	focussed	gives orders to guardpost during battle	Keep it up.	3	坚持下去	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_05	vo_gothic_gothic_enemy_00_talk_npc_orders_05	omuk		Enemy	focussed	gives orders to guardpost during battle	Don't give in!	3	别放弃!	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_00	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_00	omuk		Enemy	rush of battle	asks guardpost for status during battle	Carry on!	2	坚持下去！	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_01	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_01	omuk		Enemy	rush of battle	asks guardpost for status during battle	I have new orders!	4	收到新命令！	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_02	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_02	omuk		Enemy	rush of battle	gives orders to guardpost during battle	Stay strong!	2	继续保持警戒	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_03	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_03	omuk		Enemy	rush of battle	gives orders to guardpost during battle	Hold your position!	3	守住防线！	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_04	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_04	omuk		Enemy	rush of battle	gives orders to guardpost during battle	New orders!	2	新命令！	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_05	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_05	omuk		Enemy	rush of battle	gives orders to guardpost during battle	Continue!	1	继续坚持！	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_06	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_06	omuk		Enemy	rush of battle	gives orders to guardpost during battle	Reload!	1	重新装弹！	1		
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_07	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_07	omuk		Enemy	rush of battle	gives orders to guardpost during battle	Fire!	1	开火！	1		
vo_gothic_gothic_	enemy_00_	talk_npc_report_00	vo_gothic_gothic_enemy_00_talk_npc_report_00	omuk		Enemy	focussed	asks guardpost for status	Report.	1	报告情况	1		
vo_gothic_gothic_	enemy_00_	talk_npc_report_01	vo_gothic_gothic_enemy_00_talk_npc_report_01	omuk		Enemy	focussed	asks guardpost for status	Your report?	2	什么情况?	1		
vo_gothic_gothic_	enemy_00_	talk_npc_report_02	vo_gothic_gothic_enemy_00_talk_npc_report_02	omuk		Enemy	focussed	asks guardpost for status	What news?	2	战况如何?	1		
vo_gothic_gothic_	enemy_00_	talk_npc_report_03	vo_gothic_gothic_enemy_00_talk_npc_report_03	omuk		Enemy	focussed	asks guardpost for status	Anything new?	2	有新消息吗？	1		
vo_gothic_gothic_	enemy_00_	talk_npc_report_04	vo_gothic_gothic_enemy_00_talk_npc_report_04	omuk		Enemy	focussed	asks guardpost for status	Everything quiet?	2	一切正常吗？	1		
vo_gothic_gothic_	enemy_00_	talk_npc_report_battle_00	vo_gothic_gothic_enemy_00_talk_npc_report_battle_00	omuk		Enemy	rush of battle	asks guardpost for status during battle	Report!	1	报告情况！	1		
vo_gothic_gothic_	enemy_00_	talk_npc_report_battle_01	vo_gothic_gothic_enemy_00_talk_npc_report_battle_01	omuk		Enemy	rush of battle	asks guardpost for status during battle	Tell me!	2	汇报情况!	1		
vo_gothic_gothic_	enemy_00_	talk_npc_report_battle_02	vo_gothic_gothic_enemy_00_talk_npc_report_battle_02	omuk		Enemy	rush of battle	asks guardpost for status during battle	Give me your report!	4	向我汇报情况!	1		
vo_gothic_gothic_	enemy_00_	talk_npc_tense_00	vo_gothic_gothic_enemy_00_talk_npc_tense_00	omuk		Enemy	dutiful	"dialog without topic
(during open battle)"	We have our orders!	4	我们有令在身!	1		
vo_gothic_gothic_	enemy_00_	talk_npc_tense_01	vo_gothic_gothic_enemy_00_talk_npc_tense_01	omuk		Enemy	anxious	"dialog without topic
(during open battle)"	The battle wages on.	4	战斗仍在继续	1		
vo_gothic_gothic_	enemy_00_	talk_npc_tense_02	vo_gothic_gothic_enemy_00_talk_npc_tense_02	omuk		Enemy	for honor!	"dialog without topic
(during open battle)"	We will gain honour today.	5	今天我们无比荣耀	1		
vo_gothic_gothic_	enemy_00_	talk_npc_tense_03	vo_gothic_gothic_enemy_00_talk_npc_tense_03	omuk		Enemy	for honor!	"dialog without topic
(during open battle)"	We must stay strong.	4	必须保持状态	1		
vo_gothic_gothic_	enemy_00_	talk_npc_tense_04	vo_gothic_gothic_enemy_00_talk_npc_tense_04	omuk		Enemy	fierce	"dialog without topic
(during open battle)"	Let the enemy come to us.	6	让敌人放马过来吧	1		
vo_eny_eny_	enemy_00_	urinate_00	vo_eny_eny_enemy_00_urinate_00	omuk		Enemy		(sound) relieves himself		0		0		
vo_eny_eny_	enemy_00_	whistle_00	vo_eny_eny_enemy_00_whistle_00	omuk		Enemy		(sound) whistles a tune		0		0		
vo_eny_eny_	enemy_00_	wounded_00	vo_eny_eny_enemy_00_wounded_00	omuk		Enemy		(sound) badly wounded, lying on stretcher, moaning		0		0		
vo_eny_eny_	enemy_00_	yawn_00	vo_eny_eny_enemy_00_yawn_00	omuk		Enemy		(sound) yawn		0		0		
														
									WORDCOUNT EN:	1035		299		
